,Glacier Name,Glacier Exists?,Area,Glacier Melt Record Date,Latitude,Longitude,Area Analysis Date,Temperature in F
302,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
303,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
304,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
305,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
306,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
307,Van Cleve Glacier,Exists,40.0665,N/A,60.695309,-144.244764,2007-04-01,40.49
308,Van Cleve Glacier,Exists,40.0665,N/A,60.695309,-144.244764,2007-04-01,40.49
309,Van Cleve Glacier,Exists,40.0665,N/A,60.695309,-144.244764,2007-04-01,40.49
310,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
311,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
312,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
313,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
314,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
315,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
316,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
317,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
318,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
319,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
320,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
321,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
322,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
323,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
324,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
325,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
326,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
327,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
328,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
329,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
330,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
331,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
332,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
333,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
334,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
335,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
336,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
337,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
338,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
339,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
340,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
341,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
342,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
343,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
344,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
345,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
346,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
347,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
348,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
349,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
350,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
351,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
352,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
353,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
354,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
355,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
356,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
357,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
358,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
359,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
360,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
361,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
362,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
363,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
364,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
365,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
366,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
367,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
368,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
369,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
370,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
371,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
372,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
373,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
374,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
375,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
376,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
377,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
378,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
379,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
380,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
381,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
382,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
383,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
384,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
385,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
386,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
387,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
388,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
389,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
390,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
391,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
392,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
393,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
394,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
395,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
396,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
397,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
398,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
399,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
400,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
401,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
402,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
403,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
404,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
405,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
406,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
407,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
408,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
409,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
410,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
411,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
412,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
413,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
414,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
415,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
416,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
417,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
418,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
419,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
420,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
421,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
422,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
423,Dirty Glacier,Exists,3.4695,N/A,60.947318,-148.416536,2014-12-01,52.53
424,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
425,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
426,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
427,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
428,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
429,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
430,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
431,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
432,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
433,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
434,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
435,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
436,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
437,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
438,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
439,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
440,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
441,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
442,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
443,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
444,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
445,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
446,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
447,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
448,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
449,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
450,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
451,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
452,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
453,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
454,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
455,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
456,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
457,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
458,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
459,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
460,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
461,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
462,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
463,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
464,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
465,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
466,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
467,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
468,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
469,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
470,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
471,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
472,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
473,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
474,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
475,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
476,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
477,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
478,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
479,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
480,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
481,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
482,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
483,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
484,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
485,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
486,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
487,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
488,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
489,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
490,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
491,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
492,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
493,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
494,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
495,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
496,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
497,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
498,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
499,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
500,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
501,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
502,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
503,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
504,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
505,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
506,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
507,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
508,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
509,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
510,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
511,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
512,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
513,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
514,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
515,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
516,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
517,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
518,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
519,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
520,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
521,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
522,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
523,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
524,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
525,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
526,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
527,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
528,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
529,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
530,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
531,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
532,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
533,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
534,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
535,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
536,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
537,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
538,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
539,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
540,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
541,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
542,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
543,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
544,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
545,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
546,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
547,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
548,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
549,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
550,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
551,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
552,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
553,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
554,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
555,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
556,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
557,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
558,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
559,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
560,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
561,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
562,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
563,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
564,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
565,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
566,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
567,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
568,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
569,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
570,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
571,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
572,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
573,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
574,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
575,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
576,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
577,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
578,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
579,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
580,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
581,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
582,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
583,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
584,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
585,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
586,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
587,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
588,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
589,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
590,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
591,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
592,Allen Glacier,Exists,173.528,N/A,60.755014,-144.8796,2014-12-01,52.53
