,line_type,glac_id,anlys_time,src_date,db_area,min_elev,mean_elev,max_elev,primeclass,rec_status,release_dt,gone_date,glac_name,glac_stat,proc_desc,geog_area,conn_lvl,surge_type,term_type,gtng_o1reg,gtng_o2reg,rgi_gl_typ,cluster
39439,glac_bound,G210287E63324N,1302825600,-568080000,0.233664,0,0,0,0,okay,1305230445,e,212,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
43189,glac_bound,G209670E62958N,1262304000,1060387200,0.0234,0,0,0,0,okay,1299393082,e,227,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39006,glac_bound,G210487E63429N,1302825600,-568080000,0.201256,0,0,0,0,okay,1305230445,e,227,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
42630,glac_bound,G210262E63328N,1262304000,1060387200,0.15925,0,0,0,0,okay,1299393082,e,230,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,47
39122,glac_bound,G210739E63470N,1302825600,-568080000,0.316791,0,0,0,0,okay,1305230445,e,230,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
43337,glac_bound,G210222E63336N,1262304000,1060387200,0.088799,0,0,0,0,okay,1299393082,e,235,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,47
38677,glac_bound,G210651E63485N,1302825600,-568080000,0.015439,0,0,0,0,okay,1305230445,e,235,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
43179,glac_bound,G210197E63172N,1262304000,1060387200,0.230893,0,0,0,0,okay,1299393082,e,252,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,47
38886,glac_bound,G210194E63208N,1302825600,-568080000,1.84712,0,0,0,0,okay,1305230445,e,252,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
42787,glac_bound,G207787E62648N,1262304000,1060387200,1.1296,0,0,0,0,okay,1299393082,e,253,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,88
38827,glac_bound,G210157E63193N,1302825600,-568080000,0.393232,0,0,0,0,okay,1305230445,e,253,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
42988,glac_bound,G209532E63002N,1262304000,1060387200,0.101155,0,0,0,0,okay,1299393082,e,255,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
38785,glac_bound,G210232E63193N,1302825600,-568080000,4.22847,0,0,0,0,okay,1305230445,e,255,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
42795,glac_bound,G209563E63003N,1262304000,1060387200,0.022537,0,0,0,0,okay,1299393082,e,260,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39050,glac_bound,G209560E62847N,1302825600,-410227200,0.150025,0,0,0,0,okay,1305230445,e,260,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
43235,glac_bound,G209169E62873N,1262304000,1060387200,0.337392,0,0,0,0,okay,1299393082,e,263,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
38859,glac_bound,G209855E62893N,1302825600,-410227200,0.37526,0,0,0,0,okay,1305230445,e,263,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
42985,glac_bound,G209744E63001N,1262304000,1060387200,0.019588,0,0,0,0,okay,1299393082,e,268,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39665,glac_bound,G209760E63002N,1302825600,-410227200,0.205362,0,0,0,0,okay,1305230445,e,268,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
43095,glac_bound,G207831E62664N,1262304000,1060387200,0.36544,0,0,0,0,okay,1299393082,e,271,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,88
39260,glac_bound,G207809E62667N,1302825600,-568080000,0.111073,0,0,0,0,okay,1305230445,e,271,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,88
43363,glac_bound,G208668E62846N,1262304000,1060387200,0.432653,0,0,0,0,okay,1299393082,e,281,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,12
39107,glac_bound,G209717E63010N,1302825600,-599616000,0.164823,0,0,0,0,okay,1305230445,e,281,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,95
43323,glac_bound,G209695E63023N,1262304000,1060387200,0.131596,0,0,0,0,okay,1299393082,e,286,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39570,glac_bound,G210026E63064N,1302825600,-568080000,0.278408,0,0,0,0,okay,1305230445,e,286,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
43038,glac_bound,G209679E63019N,1262304000,1060387200,0.249388,0,0,0,0,okay,1299393082,e,288,exists,"Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Central Alaska Range glaciers were manually digitized from Landsat 7 ETM+ and Landsat 5 imagery acquired from 2003 to 2010, with additional reference to USGS topographic maps, IKONOS imagery, Google Earth, and oblique photos. Glacier flow basin delineation was aided by an algorithm developed by C. Kienholz. Elevation data used was from the USGS NED DEM. Errors in the algorithm output were manually corrected.",Alaska,0,0,9,1,2,0,95
39572,glac_bound,G210067E63058N,1302825600,-568080000,0.100602,0,0,0,0,okay,1305230445,e,288,exists,Manually digitized. Basin delineation was aided by an algorithm developed by C. Kienholz.; Manual digitizing of digital raster graphics (DRG).  DRGs were obtained from Alaska Mapped (http://www.alaskamapped.org/) provided by the Geographic Information Network of Alaska.,Alaska,0,0,9,1,2,0,47
